route_id,service_id,trip_id,direction_id,trip_headsign
GREEN,EVERYDAY,KRL00510,1,Tanah Abang
GREEN,EVERYDAY,KRL00511,1,Tanah Abang
GREEN,EVERYDAY,KRL00512,1,Tanah Abang
GREEN,EVERYDAY,KRL00513,1,Tanah Abang
GREEN,EVERYDAY,KRL00514,1,Tanah Abang
GREEN,EVERYDAY,KRL00515,1,Tanah Abang
GREEN,EVERYDAY,KRL00516,1,Tanah Abang
GREEN,EVERYDAY,KRL00517,1,Tanah Abang
GREEN,EVERYDAY,KRL00518,1,Tanah Abang
GREEN,EVERYDAY,KRL00519,1,Tanah Abang
GREEN,EVERYDAY,KRL00520,1,Tanah Abang
GREEN,EVERYDAY,KRL00521,1,Tanah Abang
GREEN,EVERYDAY,KRL00522,1,Tanah Abang
GREEN,EVERYDAY,KRL00523,1,Tanah Abang
GREEN,EVERYDAY,KRL00524,1,Tanah Abang
GREEN,EVERYDAY,KRL00525,1,Tanah Abang
GREEN,EVERYDAY,KRL00526,1,Tanah Abang
GREEN,EVERYDAY,KRL00527,1,Tanah Abang
GREEN,EVERYDAY,KRL00528,1,Tanah Abang
BROWN,EVERYDAY,KRL00529,0,Tangerang
BROWN,EVERYDAY,KRL00530,0,Tangerang
BROWN,EVERYDAY,KRL00531,0,Tangerang
BROWN,EVERYDAY,KRL00532,0,Tangerang
BROWN,EVERYDAY,KRL00533,0,Tangerang
BROWN,EVERYDAY,KRL00534,0,Tangerang
BROWN,EVERYDAY,KRL00535,0,Tangerang
BROWN,EVERYDAY,KRL00536,0,Tangerang
BROWN,EVERYDAY,KRL00537,0,Tangerang
BROWN,EVERYDAY,KRL00538,0,Tangerang
BROWN,EVERYDAY,KRL00539,0,Tangerang
BROWN,EVERYDAY,KRL00540,0,Tangerang
BROWN,EVERYDAY,KRL00541,0,Tangerang
BROWN,EVERYDAY,KRL00542,0,Tangerang
BROWN,EVERYDAY,KRL00543,0,Tangerang
BROWN,EVERYDAY,KRL00544,0,Tangerang
BROWN,EVERYDAY,KRL00545,0,Tangerang
BROWN,EVERYDAY,KRL00546,0,Tangerang
BROWN,EVERYDAY,KRL00547,0,Tangerang
BROWN,EVERYDAY,KRL00548,0,Tangerang
BROWN,EVERYDAY,KRL00549,0,Tangerang
BROWN,EVERYDAY,KRL00550,0,Tangerang
BROWN,EVERYDAY,KRL00551,0,Tangerang
BROWN,EVERYDAY,KRL00552,0,Tangerang
BROWN,EVERYDAY,KRL00553,0,Tangerang
BROWN,EVERYDAY,KRL00554,0,Tangerang
BROWN,EVERYDAY,KRL00555,0,Tangerang
BROWN,EVERYDAY,KRL00556,0,Tangerang
BROWN,EVERYDAY,KRL00557,0,Tangerang
BROWN,EVERYDAY,KRL00558,0,Tangerang
BROWN,EVERYDAY,KRL00559,0,Tangerang
BROWN,EVERYDAY,KRL00560,0,Tangerang
BROWN,EVERYDAY,KRL00561,0,Tangerang
BROWN,EVERYDAY,KRL00562,0,Tangerang
BROWN,EVERYDAY,KRL00563,0,Tangerang
BROWN,EVERYDAY,KRL00564,0,Tangerang
BROWN,EVERYDAY,KRL00565,0,Tangerang
BROWN,EVERYDAY,KRL00566,0,Tangerang
BROWN,EVERYDAY,KRL00567,0,Tangerang
BROWN,EVERYDAY,KRL00568,0,Tangerang
BROWN,EVERYDAY,KRL00569,0,Tangerang
BROWN,EVERYDAY,KRL00570,0,Tangerang
BROWN,EVERYDAY,KRL00571,0,Tangerang
BROWN,EVERYDAY,KRL00572,0,Tangerang
BROWN,EVERYDAY,KRL00573,0,Tangerang
BROWN,EVERYDAY,KRL00574,0,Tangerang
BROWN,EVERYDAY,KRL00575,0,Tangerang
BROWN,EVERYDAY,KRL00576,0,Tangerang
BROWN,EVERYDAY,KRL00577,0,Tangerang
BROWN,EVERYDAY,KRL00578,0,Tangerang
BROWN,EVERYDAY,KRL00579,0,Tangerang
BROWN,EVERYDAY,KRL00580,0,Tangerang
BROWN,EVERYDAY,KRL00581,0,Tangerang
BROWN,EVERYDAY,KRL00582,1,Duri
BROWN,EVERYDAY,KRL00583,1,Duri
BROWN,EVERYDAY,KRL00584,1,Duri
BROWN,EVERYDAY,KRL00585,1,Duri
BROWN,EVERYDAY,KRL00586,1,Duri
BROWN,EVERYDAY,KRL00587,1,Duri
BROWN,EVERYDAY,KRL00588,1,Duri
BROWN,EVERYDAY,KRL00589,1,Duri
BROWN,EVERYDAY,KRL00590,1,Duri
BROWN,EVERYDAY,KRL00591,1,Duri
BROWN,EVERYDAY,KRL00592,1,Duri
BROWN,EVERYDAY,KRL00593,1,Duri
BROWN,EVERYDAY,KRL00594,1,Duri
BROWN,EVERYDAY,KRL00595,1,Duri
BROWN,EVERYDAY,KRL00596,1,Duri
BROWN,EVERYDAY,KRL00597,1,Duri
BROWN,EVERYDAY,KRL00598,1,Duri
BROWN,EVERYDAY,KRL00599,1,Duri
BROWN,EVERYDAY,KRL00600,1,Duri
BROWN,EVERYDAY,KRL00601,1,Duri
BROWN,EVERYDAY,KRL00602,1,Duri
BROWN,EVERYDAY,KRL00603,1,Duri
BROWN,EVERYDAY,KRL00604,1,Duri
BROWN,EVERYDAY,KRL00605,1,Duri
BROWN,EVERYDAY,KRL00606,1,Duri
BROWN,EVERYDAY,KRL00607,1,Duri
BROWN,EVERYDAY,KRL00608,1,Duri
BROWN,EVERYDAY,KRL00609,1,Duri
BROWN,EVERYDAY,KRL00610,1,Duri
BROWN,EVERYDAY,KRL00611,1,Duri
BROWN,EVERYDAY,KRL00612,1,Duri
BROWN,EVERYDAY,KRL00613,1,Duri
BROWN,EVERYDAY,KRL00614,1,Duri
BROWN,EVERYDAY,KRL00615,1,Duri
BROWN,EVERYDAY,KRL00616,1,Duri
BROWN,EVERYDAY,KRL00617,1,Duri
BROWN,EVERYDAY,KRL00618,1,Duri
BROWN,EVERYDAY,KRL00619,1,Duri
BROWN,EVERYDAY,KRL00620,1,Duri
BROWN,EVERYDAY,KRL00621,1,Duri
BROWN,EVERYDAY,KRL00622,1,Duri
BROWN,EVERYDAY,KRL00623,1,Duri
BROWN,EVERYDAY,KRL00624,1,Duri
BROWN,EVERYDAY,KRL00625,1,Duri
BROWN,EVERYDAY,KRL00626,1,Duri
BROWN,EVERYDAY,KRL00627,1,Duri
BROWN,EVERYDAY,KRL00628,1,Duri
BROWN,EVERYDAY,KRL00629,1,Duri
BROWN,EVERYDAY,KRL00630,1,Duri
BROWN,EVERYDAY,KRL00631,1,Duri
BROWN,EVERYDAY,KRL00632,1,Duri
BROWN,EVERYDAY,KRL00633,1,Duri
BROWN,EVERYDAY,KRL00634,1,Duri
PINK,EVERYDAY,KRL00635,0,Tanjung Priok
PINK,EVERYDAY,KRL00636,0,Tanjung Priok
PINK,EVERYDAY,KRL00637,0,Tanjung Priok
PINK,EVERYDAY,KRL00638,0,Tanjung Priok
PINK,EVERYDAY,KRL00639,0,Tanjung Priok
PINK,EVERYDAY,KRL00640,0,Tanjung Priok
PINK,EVERYDAY,KRL00641,0,Tanjung Priok
PINK,EVERYDAY,KRL00642,0,Tanjung Priok
PINK,EVERYDAY,KRL00643,0,Tanjung Priok
PINK,EVERYDAY,KRL00644,0,Tanjung Priok
PINK,EVERYDAY,KRL00645,0,Tanjung Priok
PINK,EVERYDAY,KRL00646,0,Tanjung Priok
PINK,EVERYDAY,KRL00647,0,Tanjung Priok
PINK,EVERYDAY,KRL00648,0,Tanjung Priok
PINK,EVERYDAY,KRL00649,0,Tanjung Priok
PINK,EVERYDAY,KRL00650,0,Tanjung Priok
PINK,EVERYDAY,KRL00651,0,Tanjung Priok
PINK,EVERYDAY,KRL00652,0,Tanjung Priok
PINK,EVERYDAY,KRL00653,0,Tanjung Priok
PINK,EVERYDAY,KRL00654,0,Tanjung Priok
PINK,EVERYDAY,KRL00655,0,Tanjung Priok
PINK,EVERYDAY,KRL00656,0,Tanjung Priok
PINK,EVERYDAY,KRL00657,0,Tanjung Priok
PINK,EVERYDAY,KRL00658,0,Tanjung Priok
PINK,EVERYDAY,KRL00659,0,Tanjung Priok
PINK,EVERYDAY,KRL00660,0,Tanjung Priok
PINK,EVERYDAY,KRL00661,0,Tanjung Priok
PINK,EVERYDAY,KRL00662,0,Tanjung Priok
PINK,EVERYDAY,KRL00663,0,Tanjung Priok
PINK,EVERYDAY,KRL00664,0,Tanjung Priok
PINK,EVERYDAY,KRL00665,0,Tanjung Priok
PINK,EVERYDAY,KRL00666,0,Tanjung Priok
PINK,EVERYDAY,KRL00667,1,Jakarta Kota
PINK,EVERYDAY,KRL00668,1,Jakarta Kota
PINK,EVERYDAY,KRL00669,1,Jakarta Kota
PINK,EVERYDAY,KRL00670,1,Jakarta Kota
PINK,EVERYDAY,KRL00671,1,Jakarta Kota
PINK,EVERYDAY,KRL00672,1,Jakarta Kota
PINK,EVERYDAY,KRL00673,1,Jakarta Kota
PINK,EVERYDAY,KRL00674,1,Jakarta Kota
PINK,EVERYDAY,KRL00675,1,Jakarta Kota
PINK,EVERYDAY,KRL00676,1,Jakarta Kota
PINK,EVERYDAY,KRL00677,1,Jakarta Kota
PINK,EVERYDAY,KRL00678,1,Jakarta Kota
PINK,EVERYDAY,KRL00679,1,Jakarta Kota
PINK,EVERYDAY,KRL00680,1,Jakarta Kota
PINK,EVERYDAY,KRL00681,1,Jakarta Kota
PINK,EVERYDAY,KRL00682,1,Jakarta Kota
PINK,EVERYDAY,KRL00683,1,Jakarta Kota
PINK,EVERYDAY,KRL00684,1,Jakarta Kota
PINK,EVERYDAY,KRL00685,1,Jakarta Kota
PINK,EVERYDAY,KRL00686,1,Jakarta Kota
PINK,EVERYDAY,KRL00687,1,Jakarta Kota
PINK,EVERYDAY,KRL00688,1,Jakarta Kota
PINK,EVERYDAY,KRL00689,1,Jakarta Kota
PINK,EVERYDAY,KRL00690,1,Jakarta Kota
PINK,EVERYDAY,KRL00691,1,Jakarta Kota
PINK,EVERYDAY,KRL00692,1,Jakarta Kota
PINK,EVERYDAY,KRL00693,1,Jakarta Kota
PINK,EVERYDAY,KRL00694,1,Jakarta Kota
PINK,EVERYDAY,KRL00695,1,Jakarta Kota
PINK,EVERYDAY,KRL00696,1,Jakarta Kota
PINK,EVERYDAY,KRL00697,1,Jakarta Kota
PINK,EVERYDAY,KRL00698,1,Jakarta Kota
ORNG,EVERYDAY,KRL00699,0,Nambo
ORNG,EVERYDAY,KRL00700,0,Nambo
ORNG,EVERYDAY,KRL00701,0,Nambo
ORNG,EVERYDAY,KRL00702,0,Nambo
ORNG,EVERYDAY,KRL00703,0,Nambo
ORNG,EVERYDAY,KRL00704,0,Nambo
ORNG,EVERYDAY,KRL00705,0,Nambo
ORNG,EVERYDAY,KRL00706,0,Nambo
ORNG,EVERYDAY,KRL00707,0,Nambo
ORNG,EVERYDAY,KRL00708,0,Nambo
ORNG,EVERYDAY,KRL00709,0,Nambo
ORNG,EVERYDAY,KRL00710,0,Nambo
ORNG,EVERYDAY,KRL00711,0,Nambo
ORNG,EVERYDAY,KRL00712,0,Nambo
ORNG,EVERYDAY,KRL00713,0,Nambo
ORNG,EVERYDAY,KRL00714,0,Nambo
ORNG,EVERYDAY,KRL00715,0,Nambo
ORNG,EVERYDAY,KRL00716,0,Nambo
ORNG,EVERYDAY,KRL00717,0,Nambo
ORNG,EVERYDAY,KRL00718,0,Nambo
ORNG,EVERYDAY,KRL00719,0,Nambo
ORNG,EVERYDAY,KRL00720,0,Nambo
ORNG,EVERYDAY,KRL00721,0,Nambo
ORNG,EVERYDAY,KRL00722,0,Nambo
ORNG,EVERYDAY,KRL00723,0,Nambo
ORNG,EVERYDAY,KRL00724,0,Nambo
ORNG,EVERYDAY,KRL00725,0,Nambo
ORNG,EVERYDAY,KRL00726,0,Nambo
ORNG,EVERYDAY,KRL00727,0,Nambo
ORNG,EVERYDAY,KRL00728,0,Nambo
ORNG,EVERYDAY,KRL00729,0,Nambo
ORNG,EVERYDAY,KRL00730,0,Nambo
ORNG,EVERYDAY,KRL00731,0,Nambo
ORNG,EVERYDAY,KRL00732,0,Nambo
ORNG,EVERYDAY,KRL00733,0,Nambo
ORNG,EVERYDAY,KRL00734,1,Citayam
ORNG,EVERYDAY,KRL00735,1,Citayam
ORNG,EVERYDAY,KRL00736,1,Citayam
ORNG,EVERYDAY,KRL00737,1,Citayam
ORNG,EVERYDAY,KRL00738,1,Citayam
ORNG,EVERYDAY,KRL00739,1,Citayam
ORNG,EVERYDAY,KRL00740,1,Citayam
ORNG,EVERYDAY,KRL00741,1,Citayam
ORNG,EVERYDAY,KRL00742,1,Citayam
ORNG,EVERYDAY,KRL00743,1,Citayam
ORNG,EVERYDAY,KRL00744,1,Citayam
ORNG,EVERYDAY,KRL00745,1,Citayam
ORNG,EVERYDAY,KRL00746,1,Citayam
ORNG,EVERYDAY,KRL00747,1,Citayam
ORNG,EVERYDAY,KRL00748,1,Citayam
ORNG,EVERYDAY,KRL00749,1,Citayam
ORNG,EVERYDAY,KRL00750,1,Citayam
ORNG,EVERYDAY,KRL00751,1,Citayam
ORNG,EVERYDAY,KRL00752,1,Citayam
ORNG,EVERYDAY,KRL00753,1,Citayam
ORNG,EVERYDAY,KRL00754,1,Citayam
ORNG,EVERYDAY,KRL00755,1,Citayam
ORNG,EVERYDAY,KRL00756,1,Citayam
ORNG,EVERYDAY,KRL00757,1,Citayam
ORNG,EVERYDAY,KRL00758,1,Citayam
ORNG,EVERYDAY,KRL00759,1,Citayam
ORNG,EVERYDAY,KRL00760,1,Citayam
ORNG,EVERYDAY,KRL00761,1,Citayam
ORNG,EVERYDAY,KRL00762,1,Citayam
ORNG,EVERYDAY,KRL00763,1,Citayam
ORNG,EVERYDAY,KRL00764,1,Citayam
ORNG,EVERYDAY,KRL00765,1,Citayam
ORNG,EVERYDAY,KRL00766,1,Citayam
ORNG,EVERYDAY,KRL00767,1,Citayam
ORNG,EVERYDAY,KRL00768,1,Citayam
